contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,option_type,expiration,spot,download_timestamp,mid_price,bid_ask_spread,relative_spread,moneyness,log_moneyness,time_to_expiry,days_to_expiry,price_lower_bound,price_upper_bound,passes_price_bounds,calculated_implied_volatility
SPY260731P00651000,2026-07-24 20:06:46+00:00,651.0,0.09,0.08,0.09,-0.03999999,-30.769226,252.0,924,0.37695935546875,False,REGULAR,USD,SPY,put,2026-07-31,738.93,2026-07-25T14:32:03.104776+00:00,0.0849999999999999,0.0099999999999999,0.1176470588235293,0.8810036133327921,-0.1266935516550582,0.0170623064188229,6.22774184287037,0.0,650.5558491228614,True,0.3984429763416238
SPY260731P00652000,2026-07-24 13:33:44+00:00,652.0,0.1,0.08,0.09,0.0,0.0,1.0,892,0.372076591796875,False,REGULAR,USD,SPY,put,2026-07-31,738.93,2026-07-25T14:32:03.104776+00:00,0.0849999999999999,0.0099999999999999,0.1176470588235293,0.8823569214945935,-0.1251586319369746,0.0170623064188229,6.22774184287037,0.0,651.5551668634495,True,0.3941697805139291
SPY260731P00653000,2026-07-23 17:14:37+00:00,653.0,0.16,0.08,0.09,0.0,0.0,2.0,382,0.368170380859375,False,REGULAR,USD,SPY,put,2026-07-31,738.93,2026-07-25T14:32:03.104776+00:00,0.0849999999999999,0.0099999999999999,0.1176470588235293,0.8837102296563951,-0.1236260645871964,0.0170623064188229,6.22774184287037,0.0,652.5544846040376,True,0.3898988757393098
SPY260731P00654000,2026-07-23 13:57:11+00:00,654.0,0.14,0.09,0.1,0.0,0.0,1.0,207,0.36914693359375,False,REGULAR,USD,SPY,put,2026-07-31,738.93,2026-07-25T14:32:03.104776+00:00,0.095,0.01,0.1052631578947369,0.8850635378181967,-0.1220958424064287,0.0170623064188229,6.22774184287037,0.0,653.5538023446258,True,0.390808041968042
SPY260731P00655000,2026-07-24 19:01:07+00:00,655.0,0.11,0.09,0.1,-0.009999998,-8.333332,1014.0,2290,0.36524072265625,False,REGULAR,USD,SPY,put,2026-07-31,738.93,2026-07-25T14:32:03.104776+00:00,0.095,0.01,0.1052631578947369,0.8864168459799981,-0.1205679582283756,0.0170623064188229,6.22774184287037,0.0,654.5531200852139,True,0.3864949669156782
SPY260731P00656000,2026-07-24 20:07:22+00:00,656.0,0.1,0.09,0.1,-0.050000004,-33.333336,5.0,311,0.36133451171875,False,REGULAR,USD,SPY,put,2026-07-31,738.93,2026-07-25T14:32:03.104776+00:00,0.095,0.01,0.1052631578947369,0.8877701541417997,-0.1190424049195384,0.0170623064188229,6.22774184287037,0.0,655.5524378258019,True,0.3821839128328971
SPY260731P00657000,2026-07-23 16:24:15+00:00,657.0,0.15,0.09,0.1,0.0,0.0,2.0,324,0.3564517480468749,False,REGULAR,USD,SPY,put,2026-07-31,738.93,2026-07-25T14:32:03.104776+00:00,0.095,0.01,0.1052631578947369,0.8891234623036012,-0.117519175379017,0.0170623064188229,6.22774184287037,0.0,656.55175556639,True,0.3778748052139078
SPY260731P00658000,2026-07-24 20:13:02+00:00,658.0,0.11,0.1,0.11,-0.07000001,-38.888893,16.0,250,0.3569400244140625,False,REGULAR,USD,SPY,put,2026-07-31,738.93,2026-07-25T14:32:03.104776+00:00,0.105,0.0099999999999999,0.0952380952380951,0.8904767704654027,-0.1159982625383103,0.0170623064188229,6.22774184287037,0.0,657.5510733069782,True,0.3782042977616823
SPY260731P00659000,2026-07-23 18:06:32+00:00,659.0,0.08,0.1,0.11,-0.10000001,-55.555557,12.0,1066,0.352545537109375,False,REGULAR,USD,SPY,put,2026-07-31,738.93,2026-07-25T14:32:03.104776+00:00,0.105,0.0099999999999999,0.0952380952380951,0.8918300786272043,-0.1144796593611202,0.0170623064188229,6.22774184287037,0.0,658.5503910475663,True,0.373855692760203
SPY260731P00660000,2026-07-24 19:54:23+00:00,660.0,0.11,0.1,0.11,-0.049999997,-31.25,1061.0,5435,0.348639326171875,False,REGULAR,USD,SPY,put,2026-07-31,738.93,2026-07-25T14:32:03.104776+00:00,0.105,0.0099999999999999,0.0952380952380951,0.8931833867890058,-0.1129633588431563,0.0170623064188229,6.22774184287037,0.0,659.5497087881544,True,0.3695087455125749
