contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,option_type,expiration,spot,download_timestamp,mid_price,bid_ask_spread,relative_spread,moneyness,log_moneyness,time_to_expiry,days_to_expiry,price_lower_bound,price_upper_bound,passes_price_bounds,calculated_implied_volatility,call_delta,gamma,vega_per_point,theta_per_day,rho_per_point
SPY260807C00680000,2026-07-24 15:12:08+00:00,680.0,62.76,58.63,62.08,1.3199997,2.148437,14.0,14,0.3678652081298829,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,60.355,3.4499999999999957,0.0571617927263689,0.9202495500250364,-0.0831103956934751,0.0362403886106037,13.227741842870373,59.91502444434229,738.93,True,0.2434132657660427,0.9676993631033164,0.0021124175094101435,10.174742936857346,-0.16536513219954993,0.23726839381314058
SPY260807C00685000,2026-07-23 14:23:14+00:00,685.0,57.65,53.76,57.21,0.0,0.0,1.0,13,0.3490055334472656,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,55.485,3.450000000000003,0.0621789672884563,0.927016090834044,-0.0757843556014022,0.0362403886106037,13.227741842870373,54.922267271138935,738.93,True,0.2364338542970316,0.9589338334006806,0.0026469138788980735,12.383657074704779,-0.18224590367156862,0.2366859698638876
SPY260807C00687000,2026-07-16 19:56:06+00:00,687.0,66.12,51.82,55.27,0.0,0.0,3.0,2,0.3414982843017577,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,53.545,3.450000000000003,0.0644317863479317,0.9297227071576468,-0.0728689016412782,0.0362403886106037,13.227741842870373,52.925164401857614,738.93,True,0.2335275370556601,0.9548620631368814,0.002892542210595515,13.366486010351501,-0.189443966061124,0.23629864955071977
SPY260807C00689000,2026-07-24 18:29:02+00:00,689.0,52.51,49.89,53.34,-0.5400009,-1.0179094,2.0,2,0.3342962078857422,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,51.615,3.450000000000003,0.0668410345829701,0.93242932348125,-0.069961922849969,0.0362403886106037,13.227741842870373,50.928061532576294,738.93,True,0.2308896129567754,0.9501856273647533,0.003166039460036601,14.46505745667698,-0.1975317415817819,0.23574578115788924
SPY260807C00690000,2026-07-24 19:17:20+00:00,690.0,50.4,48.93,52.38,0.69000244,1.3880557,2.0,26,0.3307562042236328,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,50.655,3.450000000000003,0.0681077879774948,0.9337826316430516,-0.0685115962723224,0.0362403886106037,13.227741842870373,49.92951009793558,738.93,True,0.229721111859936,0.9475602981016192,0.003314899372167625,15.068523610683027,-0.2020255329274495,0.23539064906642612
SPY260807C00691000,2026-07-16 19:18:00+00:00,691.0,61.73,47.97,51.42,0.0,0.0,4.0,4,0.3272162005615234,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,49.695,3.450000000000003,0.0694234832478117,0.935135939804853,-0.0670633700959576,0.0362403886106037,13.227741842870373,48.93095866329497,738.93,True,0.2284162139427108,0.9449066616291741,0.003466754921785932,15.669297038366913,-0.2063596743102976,0.23502793655791762
SPY260807C00692000,2026-06-30 13:31:09+00:00,692.0,56.51,47.01,50.46,0.0,0.0,,0,0.3236151623535155,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,48.735,3.450000000000003,0.0707910126192675,0.9364892479666546,-0.0656172382459579,0.0362403886106037,13.227741842870373,47.932407228654256,738.93,True,0.2269834990126022,0.9422211814390582,0.003621983293391533,16.26822510646657,-0.21053753150861904,0.2346566965839931
SPY260807C00693000,2026-07-24 15:10:54+00:00,693.0,49.8,46.05,49.5,-0.20000076,-0.4000015,3.0,5,0.3200141241455078,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,47.775,3.450000000000003,0.0722135007849294,0.937842556128456,-0.0641731946737242,0.0362403886106037,13.227741842870373,46.93385579401354,738.93,True,0.2254304164845643,0.9395003386487251,0.003780963876090258,16.86609279316175,-0.2145618762762659,0.23427598682236322
SPY260807C00694000,2026-07-22 13:30:31+00:00,694.0,54.75,45.1,48.55,0.0,0.0,5.0,9,0.3166572241210937,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,46.825,3.4499999999999957,0.0736785904965295,0.9391958642902576,-0.062731233356823,0.0362403886106037,13.227741842870373,45.935304359372935,738.93,True,0.2243344351337999,0.9362699176075041,0.003956806188263208,17.564676869841954,-0.21962945274001905,0.2337551924960021
SPY260807C00695000,2026-07-23 14:35:37+00:00,695.0,46.34,44.14,47.6,0.0,0.0,10.0,277,0.3132392895507812,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,45.870000000000005,3.460000000000001,0.0754305646391977,0.9405491724520592,-0.0612913482988353,0.0362403886106037,13.227741842870373,44.93675292473222,738.93,True,0.2228154541391644,0.9332380108608376,0.004130058946739413,18.20962506046856,-0.22391202188375312,0.2332893705543293
SPY260807C00696000,2026-07-20 18:39:01+00:00,696.0,50.8,43.19,46.65,0.0,0.0,2.0,2,0.3097603204345703,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,44.92,3.460000000000001,0.0770258236865538,0.9419024806138606,-0.0598535335292079,0.0362403886106037,13.227741842870373,43.938201490091615,738.93,True,0.2214412076285966,0.9299327617563182,0.004313550325235686,18.901346964124382,-0.22859250932394634,0.23274853794492262
SPY260807C00697000,2026-07-16 19:09:58+00:00,697.0,56.24,42.25,45.7,0.0,0.0,2.0,2,0.3062813513183594,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,43.975,3.450000000000003,0.0784536668561683,0.9432557887756622,-0.0584177831031036,0.0362403886106037,13.227741842870373,42.9396500554509,738.93,True,0.2201896936927481,0.9263570086765145,0.00450686443531014,19.6368094597893,-0.23363363042214277,0.2321334547524383
SPY260807C00698000,2026-07-24 14:53:58+00:00,698.0,43.47,41.3,44.76,-1.2599983,-2.8168976,1.0,2,0.3030465203857422,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,43.03,3.460000000000001,0.0804090169649082,0.9446090969374636,-0.0569840911012551,0.0362403886106037,13.227741842870373,41.94109862081018,738.93,True,0.2187952590231833,0.9227382053498464,0.004704475148173451,20.36800673057547,-0.23845634908951985,0.23150684308711023
SPY260807C00700000,2026-07-24 19:34:24+00:00,700.0,40.81,39.42,42.88,-1.6299973,-3.84071,22.0,48,0.2963937548828125,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,41.150000000000006,3.460000000000001,0.0840826245443499,0.9473157132610668,-0.0541228588202228,0.0362403886106037,13.227741842870373,39.94399575152886,738.93,True,0.2160660269131916,0.9149111353369461,0.005123751292887264,21.906549180292934,-0.24849283665639682,0.23009214267780093
SPY260807C00701000,2026-07-17 16:26:55+00:00,701.0,48.6,38.48,41.94,0.0,0.0,2.0,7,0.2929758203124999,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,40.209999999999994,3.460000000000001,0.0860482467047998,0.9486690214228682,-0.0526953068290374,0.0362403886106037,13.227741842870373,38.94544431688814,738.93,True,0.2144929768331474,0.9109181885772104,0.005341168344776857,22.66985732957647,-0.25315860697422704,0.22936352671348798
SPY260807C00702000,2026-07-24 18:18:49+00:00,702.0,40.96,37.55,41.01,2.0999985,5.4040103,1.0,4,0.2897409893798828,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,39.28,3.460000000000001,0.0880855397148676,0.9500223295846698,-0.0512697898378164,0.0362403886106037,13.227741842870373,37.94689288224754,738.93,True,0.2132163043871306,0.9064369978631464,0.005572264939516449,23.509944980380737,-0.2585742895832518,0.22850053932001962
SPY260807C00704000,2026-07-08 16:17:32+00:00,704.0,44.04,35.69,39.09,0.0,0.0,,1,0.2816233947753905,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,37.39,3.4000000000000057,0.0909334046536508,0.9527289459082728,-0.0484248377055851,0.0362403886106037,13.227741842870373,35.94979001296622,738.93,True,0.20901814112973,0.8985474845739783,0.006031937503977015,24.948259816114053,-0.26577555353963905,0.22707274119386578
SPY260807C00705000,2026-07-24 17:38:00+00:00,705.0,39.33,35.08,38.2,-6.5199966,-14.220277,2.0,99,0.2793040820312499,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,36.64,3.1200000000000045,0.0851528384279477,0.9540822540700744,-0.0470053910513588,0.0362403886106037,13.227741842870373,34.9512385783255,738.93,True,0.2141628550606841,0.8866459055728031,0.006377172472342101,27.025376600101247,-0.2865602896889278,0.22415740713483415
SPY260807C00706000,2026-07-17 16:16:51+00:00,706.0,44.37,33.86,37.26,0.0,0.0,1.0,12,0.2755809747314452,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,35.56,3.3999999999999986,0.0956130483689538,0.955435562231876,-0.0455879563703854,0.0362403886106037,13.227741842870373,33.952687143684784,738.93,True,0.2066643972519678,0.8878670476217061,0.006557644167437488,26.817170725236338,-0.27749108750352725,0.22487581430674092
SPY260807C00708000,2026-07-15 16:16:54+00:00,708.0,47.01,32.03,35.42,0.0,0.0,1.0,24,0.2690502783203125,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,33.725,3.390000000000001,0.1005189028910304,0.9581421785554788,-0.0427591001699078,0.0362403886106037,13.227741842870373,31.955584274403463,738.93,True,0.2034836437499619,0.8771020905432997,0.0071068030148327905,28.615624461790446,-0.2874291073113632,0.22265806570214008
SPY260807C00709000,2026-07-24 18:58:19+00:00,709.0,32.8,31.13,34.59,-7.8199997,-19.2516,6.0,7,0.2678295874023437,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,32.86,3.4600000000000044,0.105295191722459,0.9594954867172804,-0.0413476673315,0.0362403886106037,13.227741842870373,30.95703283976286,738.93,True,0.2034455497538959,0.8695758840348571,0.0074085606366566985,29.825070442026167,-0.2961740067560994,0.22095609391872006
SPY260807C00710000,2026-07-24 14:05:38+00:00,710.0,31.74,30.48,33.67,0.7399998,2.387096,2.0,217,0.2643506182861328,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,32.075,3.1900000000000013,0.0994544037412315,0.960848794879082,-0.0399382238282663,0.0362403886106037,13.227741842870373,29.958481405122143,738.93,True,0.2057134175583812,0.8591328654327386,0.007723926379880247,31.44127787539494,-0.3105384535647377,0.21844403349085664
SPY260807C00711000,2026-07-24 15:39:10+00:00,711.0,34.87,29.33,32.79,3.2299995,10.208595,4.0,25,0.2617261328125,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,31.06,3.460000000000001,0.1113972955569865,0.9622021030408836,-0.0385307640603866,0.0362403886106037,13.227741842870373,28.959929970481426,738.93,True,0.2004281356468943,0.8569937636129559,0.008008913614639138,31.763747863415382,-0.3066381696060807,0.21823904100208646
SPY260807C00712000,2026-07-22 19:36:18+00:00,712.0,39.42,28.44,31.89,0.0,0.0,1.0,36,0.2585523364257813,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,30.165,3.4499999999999993,0.1143709597215315,0.9635554112026852,-0.0371252824516517,0.0362403886106037,13.227741842870373,27.961378535840822,738.93,True,0.1988343252266607,0.8503711243250217,0.008322294466199566,32.744162128510375,-0.31165495776307744,0.2167899085933207
SPY260807C00713000,2026-07-24 14:45:38+00:00,713.0,28.96,27.56,31.02,-8.580002,-22.855625,1.0,1,0.2559583682250976,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,29.29,3.460000000000001,0.1181290542847388,0.9649087193644864,-0.0357217734493316,0.0362403886106037,13.227741842870373,26.962827101200105,738.93,True,0.197673384139309,0.8429375437514242,0.008644446153553788,33.813086438793185,-0.3176989030473592,0.21511636524948805
SPY260807C00714000,2026-07-23 17:42:47+00:00,714.0,28.8,26.75,30.15,0.0,0.0,1.0,11,0.2532728482055664,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,28.45,3.3999999999999986,0.1195079086115992,0.966262027526288,-0.0343202315240431,0.0362403886106037,13.227741842870373,25.9642756665595,738.93,True,0.1973258251013532,0.834226141386291,0.00896996233082845,35.02466504159206,-0.32567820790176444,0.2130879484644651
SPY260807C00715000,2026-07-24 19:55:55+00:00,715.0,27.35,25.99,29.27,-0.8500004,-3.0141857,11.0,328,0.2502516381835937,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,27.63,3.280000000000001,0.1187115454216431,0.9676153356880896,-0.0329206511696199,0.0362403886106037,13.227741842870373,24.965724231918784,738.93,True,0.1972886502040692,0.8248253996783694,0.00929424611946257,36.28404644538004,-0.33434928385446405,0.2108676846500096
SPY260807C00716000,2026-07-24 15:40:46+00:00,716.0,30.47,24.94,28.41,-4.5300007,-12.94286,2.0,6,0.2475661181640625,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,26.675,3.469999999999999,0.1300843486410496,0.9689686438498912,-0.0315230269029819,0.0362403886106037,13.227741842870373,23.967172797278067,738.93,True,0.1933629662661344,0.8196808308624659,0.009657701806082962,36.95273056986904,-0.333540621834212,0.2098361106054584
SPY260807C00717000,2026-07-24 15:41:20+00:00,717.0,29.2,24.08,27.55,4.0200005,15.965054,2.0,212,0.2447890463256836,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,25.815,3.4700000000000024,0.1344179740460973,0.9703219520116928,-0.0301273532640071,0.0362403886106037,13.227741842870373,22.968621362637464,738.93,True,0.191880231756777,0.8113066994487913,0.010011046130082767,38.01098648513251,-0.33856114985081565,0.20790526005411528
SPY260807C00718000,2026-07-24 19:01:24+00:00,718.0,25.37,23.31,26.3,-1.039999,-3.9378986,14.0,12,0.2335892071533203,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,24.805,2.990000000000002,0.1205402136665995,0.971675260173494,-0.0287336248154033,0.0362403886106037,13.227741842870373,21.970069927996747,738.93,True,0.1863451354202979,0.8074626441159568,0.010436818232337606,38.484480078869694,-0.33374293322277904,0.20724188415371878
SPY260807C00719000,2026-07-23 18:26:34+00:00,719.0,24.0,22.39,25.44,0.0,0.0,5.0,32,0.2307205834960937,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,23.915,3.0500000000000007,0.1275350198620113,0.9730285683352956,-0.0273418361425808,0.0362403886106037,13.227741842870373,20.97151849335603,738.93,True,0.1838424597048789,0.7995908646787341,0.010838939341746604,39.430478895548056,-0.3361362726159845,0.2054564311098744
SPY260807C00720000,2026-07-24 19:28:44+00:00,720.0,22.76,21.66,23.95,0.0,0.0,11.0,217,0.2144548770141601,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,22.805,2.289999999999999,0.1004165753124314,0.9743818764970972,-0.0259519818535265,0.0362403886106037,13.227741842870373,19.972967058715422,738.93,True,0.1756934027766439,0.7984190452727902,0.011381410124855214,39.568626137152485,-0.32493474110217546,0.2055448966157265
SPY260807C00721000,2026-07-21 16:54:47+00:00,721.0,31.67,20.72,23.78,0.0,0.0,10.0,16,0.2257767852783203,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,22.25,3.0600000000000023,0.1375280898876405,0.9757351846588987,-0.0245640565786784,0.0362403886106037,13.227741842870373,18.97441562407471,738.93,True,0.1811810656997314,0.7797816194054333,0.01162421454023841,41.675025150440504,-0.34611978106389185,0.20075509392850197
SPY260807C00722000,2026-07-22 13:59:58+00:00,722.0,22.19,20.36,22.94,-8.309999,-27.2459,1.0,123,0.2229081616210937,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,21.65,2.580000000000002,0.1191685912240185,0.9770884928207004,-0.0231780549708012,0.0362403886106037,13.227741842870373,17.975864189434105,738.93,True,0.184936707631848,0.7633527487793406,0.011858070850968634,43.3946916320406,-0.362792673159282,0.19657303086784383
SPY260807C00723000,2026-07-23 17:24:09+00:00,723.0,22.0,19.56,22.12,0.0,0.0,1.0,20,0.2203141934204101,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,20.84,2.5600000000000023,0.1228406909788868,0.9784418009825018,-0.0217939717048628,0.0362403886106037,13.227741842870373,16.977312754793388,738.93,True,0.183476899951386,0.7526742558682108,0.012242020628217562,44.44612921361476,-0.3669142435334983,0.194006972614198
SPY260807C00724000,2026-07-24 14:39:24+00:00,724.0,19.88,18.76,21.31,-1.0100002,-4.8348503,2.0,7,0.2177812597656249,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,20.035,2.549999999999997,0.1272772647866232,0.9797951091443032,-0.0204118014779111,0.0362403886106037,13.227741842870373,15.978761320152673,738.93,True,0.181917978031973,0.7416927501729462,0.012632591136328076,45.474455152565966,-0.3705653132500932,0.19135795821609977
SPY260807C00725000,2026-07-24 15:30:24+00:00,725.0,21.47,17.98,20.5,2.289999,11.939515,5.0,309,0.2150652224731445,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,19.24,2.5199999999999996,0.1309771309771309,0.9811484173061048,-0.0190315390089528,0.0362403886106037,13.227741842870373,14.980209885512068,738.93,True,0.1803647668650301,0.7302807306814619,0.013025219068308773,46.48749932069102,-0.37396508605630424,0.18859003201056151
SPY260807C00726000,2026-07-24 14:49:03+00:00,726.0,18.11,17.68,19.27,0.22000122,1.2297441,9.0,153,0.2041705560302734,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,18.475,1.59,0.086062246278755,0.9825017254679064,-0.0176531790388314,0.0362403886106037,13.227741842870373,13.98165845087135,738.93,True,0.1792285695583455,0.718009190214609,0.013397511269395078,47.51500875231362,-0.37801975813261113,0.18558106161693774
SPY260807C00727000,2026-07-24 15:55:25+00:00,727.0,20.54,16.91,18.48,2.17,11.812738,5.0,42,0.2016376223754882,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,17.695,1.5700000000000005,0.0887256287086747,0.983855033629708,-0.0162767163301081,0.0362403886106037,13.227741842870373,12.983107016230749,738.93,True,0.1775464520223633,0.7058693558199761,0.013796200028778507,48.46976615775985,-0.3805085368029752,0.18261279700153754
SPY260807C00728000,2026-07-24 15:36:45+00:00,728.0,19.59,16.15,17.7,3.4099998,21.075401,4.0,77,0.1991046887207031,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,16.924999999999997,1.5500000000000007,0.0915805022156573,0.9852083417915094,-0.0149021456669415,0.0362403886106037,13.227741842870373,11.98455558159003,738.93,True,0.1758466475100733,0.6932920521151091,0.014195595974375717,49.395475120820926,-0.38261325651929534,0.17952375795384357
SPY260807C00729000,2026-07-24 18:43:11+00:00,729.0,15.92,15.4,16.93,-0.30999947,-1.91004,1.0,207,0.1966022723388671,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,16.165,1.5299999999999994,0.0946489328796782,0.986561649953311,-0.0135294618549693,0.0362403886106037,13.227741842870373,10.986004146949313,738.93,True,0.1741202246397712,0.6802759250729478,0.014595029835823402,50.2867594341722,-0.38428518733268724,0.17631358188344015
SPY260807C00730000,2026-07-24 20:13:21+00:00,730.0,15.4,15.2,15.68,0.09999943,0.65359104,515.0,636,0.1850972604370117,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,15.44,0.4800000000000004,0.0310880829015544,0.9879149581151124,-0.0121586597211907,0.0362403886106037,13.227741842870373,9.98745271230871,738.93,True,0.172847241103527,0.666408652810209,0.014958706573473922,51.16299260356805,-0.3865468717205117,0.17286279255615092
SPY260807C00731000,2026-07-24 20:04:54+00:00,731.0,14.6,13.94,15.42,-0.97999954,-6.2901125,3.0,191,0.1915974395751953,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,14.68,1.4800000000000004,0.1008174386920981,0.989268266276914,-0.010789734113849,0.0362403886106037,13.227741842870373,8.988901277667992,738.93,True,0.1706491322563116,0.6528391984677172,0.01538397536166081,51.94839137965769,-0.3863464964507895,0.16950444035588708
SPY260807C00732000,2026-07-24 19:56:25+00:00,732.0,13.76,13.22,14.69,0.8699999,6.749417,7.0,126,0.1892476095581055,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,13.955,1.4699999999999989,0.1053385883195986,0.9906215744387156,-0.009422679902316,0.0362403886106037,13.227741842870373,7.9903498430273885,738.93,True,0.1688846118974846,0.6384223377869835,0.015771411719724987,52.706004336298996,-0.3866300468233143,0.16590647614354473
SPY260807C00733000,2026-07-24 19:16:52+00:00,733.0,12.76,12.52,13.96,-0.52999973,-3.987959,10.0,42,0.186684158630371,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,13.24,1.4400000000000013,0.108761329305136,0.991974882600517,-0.008057491976976,0.0362403886106037,13.227741842870373,6.991798408386671,738.93,True,0.1670567368779987,0.6235599275638062,0.016155531798366686,53.40534149101924,-0.38627933596705016,0.16218557368377223
SPY260807C00734000,2026-07-24 17:08:11+00:00,734.0,13.71,11.83,13.25,0.3699999,2.7736123,11.0,291,0.1842427767944335,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,12.54,1.42,0.113237639553429,0.9933281907623186,-0.0066941652491119,0.0362403886106037,13.227741842870373,5.993246973745954,738.93,True,0.1652496361685381,0.6081896121205932,0.01652705134460409,54.042487677726534,-0.38544323471361036,0.15832322266975365
SPY260807C00735000,2026-07-24 20:02:59+00:00,735.0,11.77,11.76,12.1,-1.4299994,-10.833328,1924.0,316,0.1738669039916992,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,11.93,0.3399999999999998,0.0284995808885163,0.99468149892412,-0.0053326946507908,0.0362403886106037,13.227741842870373,4.994695539105351,738.93,True,0.1648248262667747,0.5916690299187605,0.01675004794538921,54.63087104796863,-0.38697026838498705,0.15412022410521545
SPY260807C00736000,2026-07-24 20:07:11+00:00,736.0,11.1,10.84,11.47,-1.2999992,-10.483866,1891.0,258,0.1724325921630859,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,11.155,0.6300000000000008,0.0564769161810847,0.9960348070859216,-0.0039730751347512,0.0362403886106037,13.227741842870373,3.9961441044646335,738.93,True,0.1611072422419814,0.5761851003422543,0.017281378961853666,55.092553426076435,-0.38093600927837584,0.15025462852888016
SPY260807C00737000,2026-07-24 20:06:13+00:00,737.0,10.4,10.48,10.57,-1.1600008,-10.034609,319.0,294,0.16602396484375,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,10.525,0.0899999999999998,0.0085510688836104,0.9973881152477232,-0.0026153016742909,0.0362403886106037,13.227741842870373,2.9975926698239164,738.93,True,0.1597487548703774,0.559172146484645,0.017557405647719786,55.50054770555471,-0.37926199770376634,0.145927025285884
SPY260807C00738000,2026-07-24 20:13:43+00:00,738.0,9.88,9.84,9.88,-1.1800003,-10.66908,514.0,530,0.1630332720947265,True,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,9.86,0.0400000000000009,0.0040567951318459,0.9987414234095248,-0.001259369263155,0.0362403886106037,13.227741842870373,1.999041235183313,738.93,True,0.1574646529525101,0.5419544387142412,0.017910875972005053,55.80837161435696,-0.3749810128284043,0.1415572749056176
SPY260807C00739000,2026-07-24 20:13:19+00:00,739.0,9.23,9.21,9.26,-1.2200003,-11.674644,886.0,351,0.1609580975341797,False,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,9.235,0.0499999999999989,0.0054141851651325,1.0000947315713262,9.472708457427596e-05,0.0362403886106037,13.227741842870373,1.0004898005425955,738.93,True,0.1555954700016037,0.5241419032900436,0.018193540476326975,56.0161961323985,-0.3708862930650734,0.1370137388156667
SPY260807C00740000,2026-07-24 20:13:28+00:00,740.0,8.63,8.61,8.64,-1.1700001,-11.938776,1978.0,5909,0.1586082675170898,False,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,8.625,0.0300000000000011,0.0034782608695653,1.0014480397331278,0.0014469923345879,0.0362403886106037,13.227741842870373,0.0019383659019922,738.93,True,0.1536797226775093,0.5058712603511806,0.018452139954170943,56.11290487507922,-0.36597903448794766,0.13234208954842522
SPY260807C00741000,2026-07-24 20:02:20+00:00,741.0,8.1,8.01,8.05,-1.04,-11.378555,584.0,494,0.1564720584106445,False,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,8.030000000000001,0.0400000000000009,0.0049813200498133,1.0028013478949291,0.0027974314324592,0.0362403886106037,13.227741842870373,0.0,738.93,True,0.1517059999526635,0.487144617083194,0.018684523653343284,56.08984394188466,-0.36020921434569403,0.12754289139794062
SPY260807C00742000,2026-07-24 20:05:35+00:00,742.0,7.34,7.43,7.47,0.010000229,0.13642877,593.0,544,0.1541832629394531,False,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,7.449999999999999,0.04,0.0053691275167785,1.0041546560567307,0.0041460493037528,0.0362403886106037,13.227741842870373,0.0,738.93,True,0.1496622761267267,0.46796122252658756,0.018888369465430446,55.93791297401061,-0.35352681639007794,0.12261594325129645
SPY260807C00743000,2026-07-24 20:01:15+00:00,743.0,7.04,6.88,6.91,-0.69000006,-8.926262,716.0,561,0.1519249847412109,False,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,6.895,0.0300000000000002,0.0043509789702683,1.0055079642185325,0.0054928508541316,0.0362403886106037,13.227741842870373,0.0,738.93,True,0.147715330084699,0.4483929455386745,0.019038408026904614,55.64877946733379,-0.34627198171908247,0.1175768669213074
SPY260807C00744000,2026-07-24 20:13:55+00:00,744.0,6.4,6.34,6.38,-1.1100001,-14.780294,475.0,680,0.1498192929077148,False,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,6.359999999999999,0.04,0.0062893081761006,1.0068612723803338,0.0068378409694643,0.0362403886106037,13.227741842870373,0.0,738.93,True,0.1457647064833903,0.42845771162903495,0.019142504441333422,55.21417442736736,-0.3382185800527522,0.11243227470900662
SPY260807C00745000,2026-07-24 20:13:50+00:00,745.0,5.84,5.82,5.86,-1.04,-15.116279,2780.0,1603,0.1475610147094727,False,REGULAR,USD,SPY,call,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,5.84,0.04,0.0068493150684931,1.0082145805421354,0.008181024515932,0.0362403886106037,13.227741842870373,0.0,738.93,True,0.1437076266212898,0.4081234354906761,0.019209010480671203,54.6240949501199,-0.32913033217971666,0.10717538648064993
